trip_id,phase,start_s,end_s,duration_s,mode
Q2-025,爬升,5167.967789775858,5222.802247169986,54.83445739412736,直连
Q2-025,巡航,5222.802247169986,5347.4079052671705,124.60565809718405,直连
Q2-025,巡航,5347.4079052671705,5486.369481921034,138.96157665386372,直连
Q2-025,巡航,5486.369481921034,5603.145244655122,116.77576273408827,中断
Q2-025,下降,5603.145244655122,5628.436809596528,25.29156494140625,中断
Q2-025,投送交接,5628.436809596528,5838.436809596528,210.0,中断
Q2-025,爬升,5838.436809596528,5859.513113714367,21.076304117838845,中断
Q2-025,巡航,5859.513113714367,5976.288876448455,116.77576273408827,中断
Q2-025,巡航,5976.288876448455,6115.250453102319,138.96157665386372,直连
Q2-025,巡航,6115.250453102319,6239.856111199503,124.60565809718405,直连
Q2-025,下降,6239.856111199503,6305.657460072456,65.8013488729532,直连
Q2-025,下降,6305.657460072456,6306.0676761409095,0.41021606845312814,直连
Q2-026,爬升,5289.480640634329,5289.822487358039,0.34184672371094177,直连
Q2-026,爬升,5289.822487358039,5337.93284400347,48.110356645430045,直连
Q2-026,巡航,5337.93284400347,5471.903476409005,133.9706324055354,直连
Q2-026,巡航,5471.903476409005,5592.431080963344,120.52760455433929,直连
Q2-026,下降,5592.431080963344,5628.0537250063135,35.622644042969114,直连
Q2-026,投送交接,5628.0537250063135,5838.0537250063135,210.0,直连
Q2-026,爬升,5838.0537250063135,5867.739261708787,29.685536702473655,直连
Q2-026,巡航,5867.739261708787,5988.266866263127,120.52760455433929,直连
Q2-026,巡航,5988.266866263127,6122.237498668662,133.9706324055354,直连
Q2-026,下降,6122.237498668662,6179.969926643177,57.73242797451551,直连
