K,group_id,source_communication_row,transport_trip_id,source_relay_trip_id,local_relay_trip_id,start_s,end_s,mode
3,K3-G1,1110,Q3-T-014,,,2478.818266040357,2478.818266040357,直连
3,K3-G1,1111,Q3-T-014,,,2478.818266040357,2479.7900016881404,直连
3,K3-G1,1112,Q3-T-014,,,2479.7900016881404,2479.7900016881404,直连
3,K3-G1,1113,Q3-T-014,,,2479.7900016881404,2487.9016601368153,直连
3,K3-G1,1114,Q3-T-014,,,2487.9016601368153,2487.9016601368153,直连
3,K3-G1,1115,Q3-T-014,,,2487.9016601368153,2497.213812264693,直连
3,K3-G1,1116,Q3-T-014,,,2497.213812264693,2497.213812264693,直连
3,K3-G1,1117,Q3-T-014,,,2497.213812264693,2559.7095511867246,直连
3,K3-G1,1118,Q3-T-014,,,2559.7095511867246,2559.7095511867246,直连
3,K3-G1,1119,Q3-T-014,,,2559.7095511867246,2761.4617254803297,直连
3,K3-G1,1120,Q3-T-014,,,2761.4617254803297,2761.4617254803297,直连
3,K3-G1,1121,Q3-T-014,,,2761.4617254803297,2796.1668646400435,直连
3,K3-G1,1122,Q3-T-014,,,2796.1668646400435,2796.1668646400435,直连
3,K3-G1,1123,Q3-T-014,,,2796.1668646400435,2888.7141571333887,直连
3,K3-G1,1124,Q3-T-014,,,2888.7141571333887,2888.7141571333887,直连
3,K3-G1,1125,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2888.7141571333887,2929.8122559786634,中继
3,K3-G1,1126,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2929.8122559786634,2929.8122559786634,中继
3,K3-G1,1127,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2929.8122559786634,2963.8130826226006,中继
3,K3-G1,1128,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2963.8130826226006,2963.8130826226006,中继
3,K3-G1,1129,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2963.8130826226006,2982.8058121147883,中继
3,K3-G1,1130,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2982.8058121147883,2982.8058121147883,中继
3,K3-G1,1131,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,2982.8058121147883,3190.571916040055,中继
3,K3-G1,1132,Q3-T-014,Q3-R-002,Q3-R-002@K3-G1,3190.571916040055,3190.571916040055,中继
3,K3-G1,1133,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3190.571916040055,3192.8058121147883,中继
3,K3-G1,1134,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3192.8058121147883,3192.8058121147883,中继
3,K3-G1,1135,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3192.8058121147883,3208.6330866916114,中继
3,K3-G1,1136,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3208.6330866916114,3208.6330866916114,中继
3,K3-G1,1137,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3208.6330866916114,3242.6339133355486,中继
3,K3-G1,1138,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3242.6339133355486,3242.6339133355486,中继
3,K3-G1,1139,Q3-T-014,Q3-R-003,Q3-R-003@K3-G1,3242.6339133355486,3283.7320121808234,中继
3,K3-G1,1140,Q3-T-014,,,3283.7320121808234,3283.7320121808234,直连
3,K3-G1,1141,Q3-T-014,,,3283.7320121808234,3376.279304674168,直连
3,K3-G1,1142,Q3-T-014,,,3376.279304674168,3376.279304674168,直连
3,K3-G1,1143,Q3-T-014,,,3376.279304674168,3410.9844438338823,直连
3,K3-G1,1144,Q3-T-014,,,3410.9844438338823,3410.9844438338823,直连
3,K3-G1,1145,Q3-T-014,,,3410.9844438338823,3612.7366181274874,直连
3,K3-G1,1146,Q3-T-014,,,3612.7366181274874,3612.7366181274874,直连
3,K3-G1,1147,Q3-T-014,,,3612.7366181274874,3687.7315048339256,直连
3,K3-G1,1148,Q3-T-014,,,3687.7315048339256,3687.7315048339256,直连
3,K3-G1,1149,Q3-T-014,,,3687.7315048339256,3698.9060873873786,直连
3,K3-G1,1150,Q3-T-014,,,3698.9060873873786,3698.9060873873786,直连
3,K3-G1,1151,Q3-T-014,,,3698.9060873873786,3708.6400775257885,直连
3,K3-G1,1152,Q3-T-014,,,3708.6400775257885,3708.6400775257885,直连
3,K3-G1,1153,Q3-T-014,,,3708.6400775257885,3709.8061603031288,直连
3,K3-G1,1154,Q3-T-014,,,3709.8061603031288,3709.8061603031288,直连
3,K3-G1,1155,Q3-T-014,,,3709.8061603031288,3720.9191315512217,直连
3,K3-G1,1156,Q3-T-014,,,3720.9191315512217,3720.9191315512217,直连
3,K3-G1,1157,Q3-T-014,,,3720.9191315512217,3721.329347619675,直连
3,K3-G1,1158,Q3-T-014,,,3721.329347619675,3721.329347619675,直连
3,K3-G1,1159,Q3-T-015,,,2765.279380363042,2765.279380363042,直连
3,K3-G1,1160,Q3-T-015,,,2765.279380363042,2765.621227086753,直连
3,K3-G1,1161,Q3-T-015,,,2765.621227086753,2765.621227086753,直连
3,K3-G1,1162,Q3-T-015,,,2765.621227086753,2774.882036460164,直连
3,K3-G1,1163,Q3-T-015,,,2774.882036460164,2774.882036460164,直连
3,K3-G1,1164,Q3-T-015,,,2774.882036460164,2775.8537721079474,直连
3,K3-G1,1165,Q3-T-015,,,2775.8537721079474,2775.8537721079474,直连
3,K3-G1,1166,Q3-T-015,,,2775.8537721079474,2783.9654305566223,直连
3,K3-G1,1167,Q3-T-015,,,2783.9654305566223,2783.9654305566223,直连
3,K3-G1,1168,Q3-T-015,,,2783.9654305566223,2793.2775826845,直连
3,K3-G1,1169,Q3-T-015,,,2793.2775826845,2793.2775826845,直连
3,K3-G1,1170,Q3-T-015,,,2793.2775826845,2813.7315837321826,直连
3,K3-G1,1171,Q3-T-015,,,2813.7315837321826,2813.7315837321826,直连
3,K3-G1,1172,Q3-T-015,,,2813.7315837321826,2947.702216137718,直连
3,K3-G1,1173,Q3-T-015,,,2947.702216137718,2947.702216137718,直连
3,K3-G1,1174,Q3-T-015,,,2947.702216137718,3000.577929675043,直连
3,K3-G1,1175,Q3-T-015,,,3000.577929675043,3000.577929675043,直连
3,K3-G1,1176,Q3-T-015,,,3000.577929675043,3012.9060642295117,直连
3,K3-G1,1177,Q3-T-015,,,3012.9060642295117,3012.9060642295117,直连
3,K3-G1,1178,Q3-T-015,,,3012.9060642295117,3068.2298206920577,直连
3,K3-G1,1179,Q3-T-015,,,3068.2298206920577,3068.2298206920577,直连
3,K3-G1,1180,Q3-T-015,,,3068.2298206920577,3093.693745540444,直连
3,K3-G1,1181,Q3-T-015,,,3093.693745540444,3093.693745540444,直连
3,K3-G1,1182,Q3-T-015,,,3093.693745540444,3099.6636786063827,直连
3,K3-G1,1183,Q3-T-015,,,3099.6636786063827,3099.6636786063827,直连
3,K3-G1,1184,Q3-T-015,,,3099.6636786063827,3102.3614574658127,直连
3,K3-G1,1185,Q3-T-015,,,3102.3614574658127,3102.3614574658127,直连
3,K3-G1,1186,Q3-T-015,,,3102.3614574658127,3103.8524647350264,直连
3,K3-G1,1187,Q3-T-015,,,3103.8524647350264,3103.8524647350264,直连
3,K3-G1,1188,Q3-T-015,,,3103.8524647350264,3190.571916040055,直连
3,K3-G1,1189,Q3-T-015,,,3190.571916040055,3190.571916040055,直连
3,K3-G1,1190,Q3-T-015,,,3190.571916040055,3313.8524647350264,直连
3,K3-G1,1191,Q3-T-015,,,3313.8524647350264,3313.8524647350264,直连
3,K3-G1,1192,Q3-T-015,,,3313.8524647350264,3315.0949707927048,直连
3,K3-G1,1193,Q3-T-015,,,3315.0949707927048,3315.0949707927048,直连
3,K3-G1,1194,Q3-T-015,,,3315.0949707927048,3317.343119842229,直连
3,K3-G1,1195,Q3-T-015,,,3317.343119842229,3317.343119842229,直连
3,K3-G1,1196,Q3-T-015,,,3317.343119842229,3322.3180640638448,直连
3,K3-G1,1197,Q3-T-015,,,3322.3180640638448,3322.3180640638448,直连
3,K3-G1,1198,Q3-T-015,,,3322.3180640638448,3343.5380014375005,直连
3,K3-G1,1199,Q3-T-015,,,3343.5380014375005,3343.5380014375005,直连
3,K3-G1,1200,Q3-T-015,,,3343.5380014375005,3398.8617579000465,直连
3,K3-G1,1201,Q3-T-015,,,3398.8617579000465,3398.8617579000465,直连
3,K3-G1,1202,Q3-T-015,,,3398.8617579000465,3411.1898924545153,直连
3,K3-G1,1203,Q3-T-015,,,3411.1898924545153,3411.1898924545153,直连
3,K3-G1,1204,Q3-T-015,,,3411.1898924545153,3464.06560599184,直连
3,K3-G1,1205,Q3-T-015,,,3464.06560599184,3464.06560599184,直连
3,K3-G1,1206,Q3-T-015,,,3464.06560599184,3598.0362383973757,直连
3,K3-G1,1207,Q3-T-015,,,3598.0362383973757,3598.0362383973757,直连
3,K3-G1,1208,Q3-T-015,,,3598.0362383973757,3622.581039654595,直连
3,K3-G1,1209,Q3-T-015,,,3622.581039654595,3622.581039654595,直连
3,K3-G1,1210,Q3-T-015,,,3622.581039654595,3633.755622208048,直连
3,K3-G1,1211,Q3-T-015,,,3633.755622208048,3633.755622208048,直连
3,K3-G1,1212,Q3-T-015,,,3633.755622208048,3643.4896123464578,直连
3,K3-G1,1213,Q3-T-015,,,3643.4896123464578,3643.4896123464578,直连
3,K3-G1,1214,Q3-T-015,,,3643.4896123464578,3644.655695123798,直连
3,K3-G1,1215,Q3-T-015,,,3644.655695123798,3644.655695123798,直连
3,K3-G1,1216,Q3-T-015,,,3644.655695123798,3655.768666371891,直连
3,K3-G1,1217,Q3-T-015,,,3655.768666371891,3655.768666371891,直连
3,K3-G1,1218,Q3-T-015,,,3655.768666371891,3656.1788824403443,直连
3,K3-G1,1219,Q3-T-015,,,3656.1788824403443,3656.1788824403443,直连
3,K3-G1,1220,Q3-T-016,,,2956.88843086402,2956.88843086402,直连
3,K3-G1,1221,Q3-T-016,,,2956.88843086402,2957.2986469324733,直连
3,K3-G1,1222,Q3-T-016,,,2957.2986469324733,2957.2986469324733,直连
3,K3-G1,1223,Q3-T-016,,,2957.2986469324733,2968.411618180566,直连
3,K3-G1,1224,Q3-T-016,,,2968.411618180566,2968.411618180566,直连
3,K3-G1,1225,Q3-T-016,,,2968.411618180566,2969.5777009579065,直连
3,K3-G1,1226,Q3-T-016,,,2969.5777009579065,2969.5777009579065,直连
3,K3-G1,1227,Q3-T-016,,,2969.5777009579065,2979.3116910963163,直连
3,K3-G1,1228,Q3-T-016,,,2979.3116910963163,2979.3116910963163,直连
3,K3-G1,1229,Q3-T-016,,,2979.3116910963163,2990.4862736497694,直连
3,K3-G1,1230,Q3-T-016,,,2990.4862736497694,2990.4862736497694,直连
3,K3-G1,1231,Q3-T-016,,,2990.4862736497694,3065.104097367926,直连
3,K3-G1,1232,Q3-T-016,,,3065.104097367926,3065.104097367926,直连
3,K3-G1,1233,Q3-T-016,,,3065.104097367926,3190.571916040055,直连
3,K3-G1,1234,Q3-T-016,,,3190.571916040055,3190.571916040055,直连
3,K3-G1,1235,Q3-T-016,,,3190.571916040055,3323.6558924085007,直连
3,K3-G1,1236,Q3-T-016,,,3323.6558924085007,3323.6558924085007,直连
3,K3-G1,1237,Q3-T-016,,,3323.6558924085007,3328.328265851837,直连
3,K3-G1,1238,Q3-T-016,,,3328.328265851837,3328.328265851837,直连
3,K3-G1,1239,Q3-T-016,,,3328.328265851837,3351.106694266132,直连
3,K3-G1,1240,Q3-T-016,,,3351.106694266132,3351.106694266132,直连
3,K3-G1,1241,Q3-T-016,,,3351.106694266132,3437.479850922431,直连
3,K3-G1,1242,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3437.479850922431,3437.479850922431,中继
3,K3-G1,1243,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3437.479850922431,3517.658488112456,中继
3,K3-G1,1244,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3517.658488112456,3517.658488112456,中继
3,K3-G1,1245,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3517.658488112456,3579.417193975737,中继
3,K3-G1,1246,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3579.417193975737,3579.417193975737,中继
3,K3-G1,1247,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3579.417193975737,3598.5954122460485,中继
3,K3-G1,1248,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3598.5954122460485,3598.5954122460485,中继
3,K3-G1,1249,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3598.5954122460485,3640.9211698728545,中继
3,K3-G1,1250,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3640.9211698728545,3640.9211698728545,中继
3,K3-G1,1251,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3640.9211698728545,3643.1905599560246,中继
3,K3-G1,1252,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3643.1905599560246,3643.1905599560246,中继
3,K3-G1,1253,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3643.1905599560246,3643.8150268678105,中继
3,K3-G1,1254,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3643.8150268678105,3643.8150268678105,中继
3,K3-G1,1255,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3643.8150268678105,3664.38677710562,中继
3,K3-G1,1256,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3664.38677710562,3664.38677710562,中继
3,K3-G1,1257,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,3664.38677710562,4060.38677710562,中继
3,K3-G1,1258,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4060.38677710562,4060.38677710562,中继
3,K3-G1,1259,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4060.38677710562,4076.844177295867,中继
3,K3-G1,1260,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4076.844177295867,4076.844177295867,中继
3,K3-G1,1261,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4076.844177295867,4077.343750825296,中继
3,K3-G1,1262,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4077.343750825296,4077.343750825296,中继
3,K3-G1,1263,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4077.343750825296,4079.159262891832,中继
3,K3-G1,1264,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4079.159262891832,4079.159262891832,中继
3,K3-G1,1265,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4079.159262891832,4113.019868993277,中继
3,K3-G1,1266,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4113.019868993277,4113.019868993277,中继
3,K3-G1,1267,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4113.019868993277,4128.362443609526,中继
3,K3-G1,1268,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4128.362443609526,4128.362443609526,中继
3,K3-G1,1269,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4128.362443609526,4190.121149472807,中继
3,K3-G1,1270,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4190.121149472807,4190.121149472807,中继
3,K3-G1,1271,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4190.121149472807,4270.299786662832,中继
3,K3-G1,1272,Q3-T-016,Q3-R-003,Q3-R-003@K3-G1,4270.299786662832,4270.299786662832,中继
3,K3-G1,1273,Q3-T-016,,,4270.299786662832,4356.672943319131,直连
3,K3-G1,1274,Q3-T-016,,,4356.672943319131,4356.672943319131,直连
3,K3-G1,1275,Q3-T-016,,,4356.672943319131,4379.451371733426,直连
3,K3-G1,1276,Q3-T-016,,,4379.451371733426,4379.451371733426,直连
3,K3-G1,1277,Q3-T-016,,,4379.451371733426,4384.123745176762,直连
3,K3-G1,1278,Q3-T-016,,,4384.123745176762,4384.123745176762,直连
3,K3-G1,1279,Q3-T-016,,,4384.123745176762,4642.675540217337,直连
3,K3-G1,1280,Q3-T-016,,,4642.675540217337,4642.675540217337,直连
3,K3-G1,1281,Q3-T-016,,,4642.675540217337,4700.9851857978565,直连
3,K3-G1,1282,Q3-T-016,,,4700.9851857978565,4700.9851857978565,直连
3,K3-G1,1283,Q3-T-016,,,4700.9851857978565,4735.947819865032,直连
3,K3-G1,1284,Q3-T-016,,,4735.947819865032,4735.947819865032,直连
3,K3-G1,1285,Q3-T-016,,,4735.947819865032,4749.916048056849,直连
3,K3-G1,1286,Q3-T-016,,,4749.916048056849,4749.916048056849,直连
3,K3-G1,1287,Q3-T-016,,,4749.916048056849,4762.083535729861,直连
3,K3-G1,1288,Q3-T-016,,,4762.083535729861,4762.083535729861,直连
3,K3-G1,1289,Q3-T-016,,,4762.083535729861,4763.541139201537,直连
3,K3-G1,1290,Q3-T-016,,,4763.541139201537,4763.541139201537,直连
3,K3-G1,1291,Q3-T-016,,,4763.541139201537,4777.432353261653,直连
3,K3-G1,1292,Q3-T-016,,,4777.432353261653,4777.432353261653,直连
3,K3-G1,1293,Q3-T-016,,,4777.432353261653,4777.945123347219,直连
3,K3-G1,1294,Q3-T-016,,,4777.945123347219,4777.945123347219,直连
3,K3-G1,1295,Q3-T-017,,,3650.888046441056,3650.888046441056,直连
3,K3-G1,1296,Q3-T-017,,,3650.888046441056,3651.229893164767,直连
3,K3-G1,1297,Q3-T-017,,,3651.229893164767,3651.229893164767,直连
3,K3-G1,1298,Q3-T-017,,,3651.229893164767,3660.4907025381776,直连
3,K3-G1,1299,Q3-T-017,,,3660.4907025381776,3660.4907025381776,直连
3,K3-G1,1300,Q3-T-017,,,3660.4907025381776,3661.462438185961,直连
3,K3-G1,1301,Q3-T-017,,,3661.462438185961,3661.462438185961,直连
3,K3-G1,1302,Q3-T-017,,,3661.462438185961,3669.574096634636,直连
3,K3-G1,1303,Q3-T-017,,,3669.574096634636,3669.574096634636,直连
3,K3-G1,1304,Q3-T-017,,,3669.574096634636,3678.886248762514,直连
3,K3-G1,1305,Q3-T-017,,,3678.886248762514,3678.886248762514,直连
3,K3-G1,1306,Q3-T-017,,,3678.886248762514,3706.7752982314205,直连
3,K3-G1,1307,Q3-T-017,,,3706.7752982314205,3706.7752982314205,直连
3,K3-G1,1308,Q3-T-017,,,3706.7752982314205,3787.5993148507787,直连
3,K3-G1,1309,Q3-T-017,,,3787.5993148507787,3787.5993148507787,直连
3,K3-G1,1310,Q3-T-017,,,3787.5993148507787,3860.7824141932197,直连
3,K3-G1,1311,Q3-T-017,,,3860.7824141932197,3860.7824141932197,直连
3,K3-G1,1312,Q3-T-017,,,3860.7824141932197,3911.3796799122556,直连
3,K3-G1,1313,Q3-T-017,,,3911.3796799122556,3911.3796799122556,直连
3,K3-G1,1314,Q3-T-017,,,3911.3796799122556,3934.0705482416556,直连
3,K3-G1,1315,Q3-T-017,,,3934.0705482416556,3934.0705482416556,直连
3,K3-G1,1316,Q3-T-017,,,3934.0705482416556,3940.7814842882244,直连
3,K3-G1,1317,Q3-T-017,,,3940.7814842882244,3940.7814842882244,直连
3,K3-G1,1318,Q3-T-017,,,3940.7814842882244,3958.2451232022427,直连
3,K3-G1,1319,Q3-T-017,,,3958.2451232022427,3958.2451232022427,直连
3,K3-G1,1320,Q3-T-017,,,3958.2451232022427,3974.086186436662,直连
3,K3-G1,1321,Q3-T-017,,,3974.086186436662,3974.086186436662,直连
3,K3-G1,1322,Q3-T-017,,,3974.086186436662,4154.086186436662,直连
3,K3-G1,1323,Q3-T-017,,,4154.086186436662,4154.086186436662,直连
3,K3-G1,1324,Q3-T-017,,,4154.086186436662,4167.287072465344,直连
3,K3-G1,1325,Q3-T-017,,,4167.287072465344,4167.287072465344,直连
3,K3-G1,1326,Q3-T-017,,,4167.287072465344,4187.659757582463,直连
3,K3-G1,1327,Q3-T-017,,,4187.659757582463,4187.659757582463,直连
3,K3-G1,1328,Q3-T-017,,,4187.659757582463,4207.407761393439,直连
3,K3-G1,1329,Q3-T-017,,,4207.407761393439,4207.407761393439,直连
3,K3-G1,1330,Q3-T-017,,,4207.407761393439,4221.025021072078,直连
3,K3-G1,1331,Q3-T-017,,,4221.025021072078,4221.025021072078,直连
3,K3-G1,1332,Q3-T-017,,,4221.025021072078,4250.569859471303,直连
3,K3-G1,1333,Q3-T-017,,,4250.569859471303,4250.569859471303,直连
3,K3-G1,1334,Q3-T-017,,,4250.569859471303,4304.15220345695,直连
3,K3-G1,1335,Q3-T-017,,,4304.15220345695,4304.15220345695,直连
3,K3-G1,1336,Q3-T-017,,,4304.15220345695,4318.06211752873,直连
3,K3-G1,1337,Q3-T-017,,,4318.06211752873,4318.06211752873,直连
3,K3-G1,1338,Q3-T-017,,,4318.06211752873,4438.65376718109,直连
3,K3-G1,1339,Q3-T-017,,,4438.65376718109,4438.65376718109,直连
3,K3-G1,1340,Q3-T-017,,,4438.65376718109,4450.001766640689,直连
3,K3-G1,1341,Q3-T-017,,,4450.001766640689,4450.001766640689,直连
3,K3-G1,1342,Q3-T-017,,,4450.001766640689,4455.867621789036,直连
3,K3-G1,1343,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4455.867621789036,4455.867621789036,中继
3,K3-G1,1344,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4455.867621789036,4632.299577431627,中继
3,K3-G1,1345,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4632.299577431627,4632.299577431627,中继
3,K3-G1,1346,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4632.299577431627,4664.95936074528,中继
3,K3-G1,1347,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4664.95936074528,4664.95936074528,中继
3,K3-G1,1348,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4664.95936074528,4700.9851857978565,中继
3,K3-G1,1349,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4700.9851857978565,4700.9851857978565,中继
3,K3-G1,1350,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4700.9851857978565,4704.496593695237,中继
3,K3-G1,1351,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4704.496593695237,4704.496593695237,中继
3,K3-G1,1352,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4704.496593695237,4704.707788550938,中继
3,K3-G1,1353,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4704.707788550938,4704.707788550938,中继
3,K3-G1,1354,Q3-T-017,Q3-R-004,Q3-R-004@K3-G1,4704.707788550938,4721.76596230778,中继
3,K3-G1,1355,Q3-T-017,Q3-R-004,Q3-R-004@K3-G1,4721.76596230778,4721.76596230778,中继
3,K3-G1,1356,Q3-T-017,Q3-R-004,Q3-R-004@K3-G1,4721.76596230778,4931.76596230778,中继
3,K3-G1,1357,Q3-T-017,Q3-R-004,Q3-R-004@K3-G1,4931.76596230778,4931.76596230778,中继
3,K3-G1,1358,Q3-T-017,Q3-R-004,Q3-R-004@K3-G1,4931.76596230778,4945.981107105148,中继
3,K3-G1,1359,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4945.981107105148,4945.981107105148,中继
3,K3-G1,1360,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4945.981107105148,4946.1571028182325,中继
3,K3-G1,1361,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4946.1571028182325,4946.1571028182325,中继
3,K3-G1,1362,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4946.1571028182325,4965.769073066243,中继
3,K3-G1,1363,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4965.769073066243,4965.769073066243,中继
3,K3-G1,1364,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4965.769073066243,4999.173177715879,中继
3,K3-G1,1365,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4999.173177715879,4999.173177715879,中继
3,K3-G1,1366,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,4999.173177715879,5028.315210106669,中继
3,K3-G1,1367,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5028.315210106669,5028.315210106669,中继
3,K3-G1,1368,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5028.315210106669,5038.303265273524,中继
3,K3-G1,1369,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5038.303265273524,5038.303265273524,中继
3,K3-G1,1370,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5038.303265273524,5051.209801147688,中继
3,K3-G1,1371,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5051.209801147688,5051.209801147688,中继
3,K3-G1,1372,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5051.209801147688,5075.2351194599605,中继
3,K3-G1,1373,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5075.2351194599605,5075.2351194599605,中继
3,K3-G1,1374,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5075.2351194599605,5118.611480244238,中继
3,K3-G1,1375,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5118.611480244238,5118.611480244238,中继
3,K3-G1,1376,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5118.611480244238,5186.452630476137,中继
3,K3-G1,1377,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5186.452630476137,5186.452630476137,中继
3,K3-G1,1378,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5186.452630476137,5237.974285513153,中继
3,K3-G1,1379,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5237.974285513153,5237.974285513153,中继
3,K3-G1,1380,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5237.974285513153,5276.056323107412,中继
3,K3-G1,1381,Q3-T-017,Q3-R-003,Q3-R-003@K3-G1,5276.056323107412,5276.056323107412,中继
3,K3-G1,1382,Q3-T-017,,,5276.056323107412,5309.868259231465,直连
3,K3-G1,1383,Q3-T-017,,,5309.868259231465,5309.868259231465,直连
3,K3-G1,1384,Q3-T-017,,,5309.868259231465,5396.036009433716,直连
3,K3-G1,1385,Q3-T-017,,,5396.036009433716,5396.036009433716,直连
3,K3-G1,1386,Q3-T-017,,,5396.036009433716,5445.421986823643,直连
3,K3-G1,1387,Q3-T-017,,,5445.421986823643,5445.421986823643,直连
3,K3-G1,1388,Q3-T-017,,,5445.421986823643,5525.035614167842,直连
3,K3-G1,1389,Q3-T-017,,,5525.035614167842,5525.035614167842,直连
3,K3-G1,1390,Q3-T-017,,,5525.035614167842,5639.0218324348425,直连
3,K3-G1,1391,Q3-T-017,,,5639.0218324348425,5639.0218324348425,直连
3,K3-G1,1392,Q3-T-017,,,5639.0218324348425,5703.5077225592495,直连
3,K3-G1,1393,Q3-T-017,,,5703.5077225592495,5703.5077225592495,直连
3,K3-G1,1394,Q3-T-017,,,5703.5077225592495,5714.682305112702,直连
3,K3-G1,1395,Q3-T-017,,,5714.682305112702,5714.682305112702,直连
3,K3-G1,1396,Q3-T-017,,,5714.682305112702,5724.416295251112,直连
3,K3-G1,1397,Q3-T-017,,,5724.416295251112,5724.416295251112,直连
3,K3-G1,1398,Q3-T-017,,,5724.416295251112,5725.582378028453,直连
3,K3-G1,1399,Q3-T-017,,,5725.582378028453,5725.582378028453,直连
3,K3-G1,1400,Q3-T-017,,,5725.582378028453,5736.695349276545,直连
3,K3-G1,1401,Q3-T-017,,,5736.695349276545,5736.695349276545,直连
3,K3-G1,1402,Q3-T-017,,,5736.695349276545,5737.1055653449985,直连
3,K3-G1,1403,Q3-T-017,,,5737.1055653449985,5737.1055653449985,直连
3,K3-G1,1404,Q3-T-018,,,3782.9696990787475,3782.9696990787475,直连
3,K3-G1,1405,Q3-T-018,,,3782.9696990787475,3783.3115458024586,直连
3,K3-G1,1406,Q3-T-018,,,3783.3115458024586,3783.3115458024586,直连
3,K3-G1,1407,Q3-T-018,,,3783.3115458024586,3792.5723551758692,直连
3,K3-G1,1408,Q3-T-018,,,3792.5723551758692,3792.5723551758692,直连
